,title_g,description_g,manufacturer_g,price_g,id_g
679,microsoft office 2004 software suite oem - mac apple & mac software,office 2004 software suite oem - mac the office 2004 software suite oem for mac from microsoft brings the popular office suite of applications to the mac os x platform. office includes the industry-standard microsoft word for word processing ...,,239.95,http://www.google.com/base/feeds/snippets/15832790434131694955
680,east west propack for garageband av production software,propack plug-in for garageband - mac propack for garageband lets you add depth and richness to your garageband tracks with over 11000 loops. zero-g has selected over 11000 samples from 43 different successful products to give you more than 9gb of ...,,152.96,http://www.google.com/base/feeds/snippets/13815055497602261010
681,punch software 25100 punch! master landscape and home design,punch! master landscape & home design offers an extensive plantings database deck topography and new technology integrating your actual home photos into infinite 3d views. this garden and landscape software lets you bring your landscaping ideas to ...,punch software,45.99,http://www.google.com/base/feeds/snippets/11265957088683077055
682,freeverse burning monkey solitaire 4.0,system requirements mac os x 10.3.9 or greater 128 mb ram (256 mb preferred) 32mb vram (video ram) 500 mb mb hard drive space,,24.95,http://www.google.com/base/feeds/snippets/13127837519859196528
683,nova development corp business card factory deluxe 3.0,the fastest easiest way to create business cards! with art explosion® business card factory® deluxe 3.0 you can create customized professional business cards in just minutes. guaranteed. this incredibly easy-to-use software allo,,28.3,http://www.google.com/base/feeds/snippets/17265475148454123541
684,apple shake 4.1 mac os x,mac system requirements power mac g5; power mac g4 or powerbook g4 with 1ghz or faster powerpc g4 processor; or any intel core-based macintosh computer mac os x v10.4.6 or later quicktime 7.0.4 or later 512mb of ram or more 1gb of available disk ...,,499.99,http://www.google.com/base/feeds/snippets/8317633865991250636
685,roxio popcorn 2 software for mac av production software,popcorn 2 software for mac the popcorn 2 software for mac from roxio gives you the tools necessary to convert movies for use on an ipod psp or mobile phone. it also allows you to create backup copies of dvds and compress dual-layer dvds to fit on a ...,,49.95,http://www.google.com/base/feeds/snippets/3377135321507891586
686,encore software 11182 - monopoly here & now - win 98 me 2000 xp,encore software 11182 : this special anniversary edition celebrates 70 years of the world s most popular board game with a modern day equivalent to the traditional game. system requirements: operating system: windows(r) 98/me/xp processor: pentium(r ...,,18.97,http://www.google.com/base/feeds/snippets/3274305083856247424
687,adobe systems inc flash remoting 1.0 (net&java 1)(1 user),macromedia flash remoting mx provides the connection between macromedia flash and your web application server making it fast and easy to create rich internet applications. with its powerful yet simple programming model you can easily integrate ri,,964.22,http://www.google.com/base/feeds/snippets/17504372812251027705
688,nik software color efex pro 2.0 select and iview mediapro 3 plug in software for windows and macintosh,adorama camera: · the award-winning nik color efex pro 2.0 digital photographic filters offer features and functionality that are designed to make creative digital photography enhancements and digital photography not only easier but better. ...,,199.95,http://www.google.com/base/feeds/snippets/12587313892719471193
690,aspyr star wars empire at war,star wars: empire at war lets players rewrite history while they experience the aftermath of revenge of the sith. set a few years before the events of a new hope the game chronicles the start of the rebel alliance & darth vader's rise to power. ...,,47.99,http://www.google.com/base/feeds/snippets/4142751275091158911
691,cakewalk sonar 6 producers edition software music production software,sonar 6 producers edition - multi-track audio/midi recorder/editor software with roland v-vocal and lexicon pantheon reverb for windows xp sonar 6 producer edition from cakewalk is fully-featured software for music production designed to cover very ...,,459.95,http://www.google.com/base/feeds/snippets/1756203513172973882
692,quickbooks(r) point of sale 2007: basic retail management 6.0,quickbooks point of sale 2007: basic retail management 6.0 turns any pc into a cash register. this easy-to-use retail management software replaces your cash register tracks all of your inventory sales and customer information and provides ...,,799.99,http://www.google.com/base/feeds/snippets/16664522595741515761
693,totally spies total swamp romp by brighter minds,macintosh system requirements: max os x 10.1.5 or higher 400mhz powerpc® g4 processor 150mb free hard drive space 64mb ram 16-bit color video card 8x cd-rom drive mouse,,19.99,http://www.google.com/base/feeds/snippets/15944513620809178120
694,totally spies zombie jamboree by brighter minds,minimum requirements: mac minimums: g4 800mhz or equivalent 128 mb free ram 150 mb free hard disk mouse mac os 10.1.5 or later pc minimums: windows 98/2000/xp - pentium iii 400mhz or equivalent 128mb free ram 150mb free hard drive space 8x cd-rom ...,,9.99,http://www.google.com/base/feeds/snippets/15998338875089949975
695,instant immers japanese dlx 2.,topics entertainment instant immersion japanese deluxe 2.0 from the publisher of the nation's 1 selling instant immersion language line comes instant immersion japanese deluxe a comprehensive approach to language study focusing on listening reading ...,,36.11,http://www.google.com/base/feeds/snippets/11029185598470444071
696,reader rabbit 1st grade,overview it?s suddenly started raining wacky raingear so let?s high-tail it to find out what?s up with the weather. with fun activities in spelling math vocabulary and science your forecast calls for a 100% chance of learning fun! builds ...,,17.9,http://www.google.com/base/feeds/snippets/9616317575612495489
697,sage software peachtree pro accounting 2007 software for windows tax & finance software,peachtree pro accounting 2007 software for windows the peachtree pro accounting 2007 software for windows from sage software is an accounting software solution designed for small businesses with basic accounting payroll and inventory needs. the ...,,159.95,http://www.google.com/base/feeds/snippets/15318442980556593434
698,spyware x-terminator,overview spyware threatens computers and has reached epidemic proportions. it is the 1 danger for pc users. spyware programs unlike viruses can infect a computer without any indication. experts believe 90% of all pcs are laced with spyware that ...,,24.9,http://www.google.com/base/feeds/snippets/1712026245206450216
